scenario_id,scenario_name,base_version,period_date,country,product,segment,version,units,average_sale_price,unit_cogs,discount_rate,average_manufacturing_price,source
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,Mexico,Montana,Government,SCENARIO,1564.1175537109375,7.0,5.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,Mexico,Paseo,Government,SCENARIO,1585.853271484375,20.0,10.0,0.14,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,Mexico,Paseo,Midmarket,SCENARIO,1526.2412109375,15.0,10.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,Mexico,VTT,Small Business,SCENARIO,1357.9654541015625,300.0,250.0,0.07,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,Mexico,Velo,Enterprise,SCENARIO,1803.222900390625,125.0,120.0,0.14,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,United States of America,Amarilla,Government,SCENARIO,1776.5338134765625,350.0,260.0,0.12,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,United States of America,Carretera,Channel Partners,SCENARIO,1681.50341796875,12.0,3.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,United States of America,Montana,Government,SCENARIO,1513.6568603515625,7.0,5.0,0.13,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,United States of America,Paseo,Government,SCENARIO,1450.78076171875,20.0,10.0,0.13,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,United States of America,Paseo,Midmarket,SCENARIO,1512.0391845703125,15.0,10.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,United States of America,VTT,Small Business,SCENARIO,1802.767822265625,300.0,250.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-02-01,United States of America,Velo,Enterprise,SCENARIO,1836.86669921875,125.0,120.0,0.06,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Canada,Amarilla,Small Business,SCENARIO,1636.054443359375,300.0,250.0,0.14,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Canada,Carretera,Government,SCENARIO,1528.1685791015625,350.0,260.0,0.13,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Canada,Montana,Midmarket,SCENARIO,1605.9288330078125,15.0,10.0,0.04,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Canada,Paseo,Enterprise,SCENARIO,1466.040283203125,125.0,120.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Canada,Paseo,Government,SCENARIO,1574.1253662109375,20.0,10.0,0.1399999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Canada,VTT,Government,SCENARIO,1838.4930419921875,7.0,5.0,0.0099999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Canada,Velo,Channel Partners,SCENARIO,1767.7861328125,12.0,3.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,France,Amarilla,Small Business,SCENARIO,1380.2845458984375,300.0,250.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,France,Carretera,Government,SCENARIO,1615.2325439453125,350.0,260.0,0.13,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,France,Montana,Midmarket,SCENARIO,1470.6182861328125,15.0,10.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,France,Paseo,Enterprise,SCENARIO,1634.60546875,125.0,120.0,0.05,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,France,Paseo,Government,SCENARIO,1874.7227783203125,20.0,10.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,France,VTT,Government,SCENARIO,1405.618408203125,7.0,5.0,0.12,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,France,Velo,Channel Partners,SCENARIO,1354.230224609375,12.0,3.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Germany,Amarilla,Small Business,SCENARIO,1307.18798828125,300.0,250.0,0.02,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Germany,Carretera,Government,SCENARIO,1320.1241455078125,350.0,260.0,0.11,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Germany,Montana,Midmarket,SCENARIO,1471.0400390625,15.0,10.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Germany,Paseo,Enterprise,SCENARIO,1456.765869140625,125.0,120.0,0.04,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Germany,Paseo,Government,SCENARIO,1294.0611572265625,20.0,10.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Germany,VTT,Government,SCENARIO,1243.3612060546875,7.0,5.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Germany,Velo,Channel Partners,SCENARIO,1044.1390380859375,12.0,3.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Mexico,Amarilla,Small Business,SCENARIO,1518.0450439453125,300.0,250.0,0.02,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Mexico,Carretera,Government,SCENARIO,1449.756591796875,350.0,260.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Mexico,Montana,Midmarket,SCENARIO,1478.004150390625,15.0,10.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Mexico,Paseo,Enterprise,SCENARIO,1407.54736328125,125.0,120.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Mexico,Paseo,Government,SCENARIO,1692.7867431640625,20.0,10.0,0.11,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Mexico,VTT,Government,SCENARIO,1323.8714599609375,7.0,5.0,0.14,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,Mexico,Velo,Channel Partners,SCENARIO,1133.4698486328125,12.0,3.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,United States of America,Amarilla,Small Business,SCENARIO,1456.1376953125,300.0,250.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,United States of America,Carretera,Government,SCENARIO,1986.92041015625,350.0,260.0,0.07,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,United States of America,Montana,Midmarket,SCENARIO,1806.076171875,15.0,10.0,0.12,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,United States of America,Paseo,Enterprise,SCENARIO,1630.119384765625,125.0,120.0,0.05,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,United States of America,Paseo,Government,SCENARIO,1473.3736572265625,20.0,10.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,United States of America,VTT,Government,SCENARIO,1769.2813720703125,7.0,5.0,0.1099999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-03-01,United States of America,Velo,Channel Partners,SCENARIO,1479.5599365234375,12.0,3.0,0.04,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Canada,Amarilla,Channel Partners,SCENARIO,1561.45849609375,12.0,3.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Canada,Carretera,Enterprise,SCENARIO,1601.8919677734375,125.0,120.0,0.02,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Canada,Montana,Small Business,SCENARIO,1497.5545654296875,300.0,250.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Canada,Paseo,Government,SCENARIO,1642.8536376953125,7.0,5.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Canada,Paseo,Midmarket,SCENARIO,1008.7206420898438,15.0,10.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Canada,VTT,Government,SCENARIO,1525.15869140625,350.0,260.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Canada,Velo,Government,SCENARIO,1607.1246337890625,20.0,10.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,France,Carretera,Enterprise,SCENARIO,1934.17333984375,125.0,120.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,France,Montana,Small Business,SCENARIO,1746.514892578125,300.0,250.0,0.12,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,France,Paseo,Government,SCENARIO,1667.630126953125,7.0,5.0,0.1099999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,France,Paseo,Midmarket,SCENARIO,2179.221923828125,15.0,10.0,0.0599999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,France,VTT,Channel Partners,SCENARIO,1806.1192626953125,12.0,3.0,0.0699999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,France,VTT,Government,SCENARIO,1563.082763671875,350.0,260.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,France,Velo,Government,SCENARIO,1732.3865966796875,20.0,10.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Germany,Amarilla,Enterprise,SCENARIO,1542.845947265625,125.0,120.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Germany,Carretera,Government,SCENARIO,1369.6365966796875,20.0,10.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Germany,Montana,Government,SCENARIO,1696.0301513671875,350.0,260.0,0.14,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Germany,Paseo,Government,SCENARIO,1515.7498779296875,7.0,5.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Germany,Paseo,Small Business,SCENARIO,1498.3094482421875,300.0,250.0,0.04,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Germany,VTT,Channel Partners,SCENARIO,1506.939697265625,12.0,3.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Germany,Velo,Midmarket,SCENARIO,1198.92578125,15.0,10.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Mexico,Amarilla,Enterprise,SCENARIO,1715.5340576171875,125.0,120.0,0.04,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Mexico,Carretera,Government,SCENARIO,1495.56298828125,20.0,10.0,0.1399999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Mexico,Montana,Government,SCENARIO,1439.8380126953125,350.0,260.0,0.06,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Mexico,Paseo,Government,SCENARIO,1397.905517578125,7.0,5.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Mexico,Paseo,Small Business,SCENARIO,1451.0272216796875,300.0,250.0,0.05,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Mexico,VTT,Channel Partners,SCENARIO,1352.9332275390625,12.0,3.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,Mexico,Velo,Midmarket,SCENARIO,1790.48193359375,15.0,10.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,United States of America,Amarilla,Channel Partners,SCENARIO,1512.2093505859375,12.0,3.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,United States of America,Carretera,Enterprise,SCENARIO,1363.050048828125,125.0,120.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,United States of America,Montana,Small Business,SCENARIO,1571.256591796875,300.0,250.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,United States of America,Paseo,Government,SCENARIO,1648.322998046875,7.0,5.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,United States of America,Paseo,Midmarket,SCENARIO,1858.110595703125,15.0,10.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,United States of America,VTT,Government,SCENARIO,1592.1119384765625,350.0,260.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-04-01,United States of America,Velo,Government,SCENARIO,1684.8780517578125,20.0,10.0,0.14,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Canada,Amarilla,Enterprise,SCENARIO,1593.98095703125,125.0,120.0,0.07,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Canada,Carretera,Government,SCENARIO,1395.341064453125,20.0,10.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Canada,Montana,Government,SCENARIO,1485.15625,350.0,260.0,0.14,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Canada,Paseo,Government,SCENARIO,1670.9521484375,7.0,5.0,0.0799999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Canada,Paseo,Small Business,SCENARIO,1514.859130859375,300.0,250.0,0.07,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Canada,VTT,Channel Partners,SCENARIO,1613.8035888671875,12.0,3.0,0.12,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Canada,Velo,Midmarket,SCENARIO,1628.571533203125,15.0,10.0,0.0699999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,France,Amarilla,Enterprise,SCENARIO,2034.7166748046875,125.0,120.0,0.11,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,France,Carretera,Government,SCENARIO,1701.192626953125,20.0,10.0,0.05,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,France,Montana,Government,SCENARIO,1760.6575927734375,350.0,260.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,France,Paseo,Government,SCENARIO,1733.1595458984375,7.0,5.0,0.0099999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,France,Paseo,Small Business,SCENARIO,1533.50732421875,300.0,250.0,0.02,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,France,VTT,Channel Partners,SCENARIO,1569.345947265625,12.0,3.0,0.04,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,France,Velo,Midmarket,SCENARIO,1715.4644775390625,15.0,10.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Germany,Amarilla,Enterprise,SCENARIO,1347.2279052734375,125.0,120.0,0.02,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Germany,Carretera,Government,SCENARIO,1789.2489013671875,20.0,10.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Germany,Montana,Government,SCENARIO,1674.9879150390625,350.0,260.0,0.06,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Germany,Paseo,Government,SCENARIO,1539.0836181640625,7.0,5.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Germany,Paseo,Small Business,SCENARIO,1425.9134521484375,300.0,250.0,0.02,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Germany,VTT,Channel Partners,SCENARIO,1274.6023681640625,12.0,3.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Germany,Velo,Midmarket,SCENARIO,1589.929443359375,15.0,10.0,0.06,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Mexico,Amarilla,Government,SCENARIO,1337.9598388671875,20.0,10.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Mexico,Montana,Channel Partners,SCENARIO,1242.443603515625,12.0,3.0,0.12,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Mexico,Paseo,Government,SCENARIO,1488.0433349609375,350.0,260.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Mexico,Paseo,Small Business,SCENARIO,1352.376220703125,300.0,250.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Mexico,VTT,Enterprise,SCENARIO,1916.7867431640625,125.0,120.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Mexico,Velo,Government,SCENARIO,1495.88916015625,7.0,5.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,Mexico,Velo,Midmarket,SCENARIO,1127.344970703125,15.0,10.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,United States of America,Amarilla,Enterprise,SCENARIO,1429.8876953125,125.0,120.0,0.14,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,United States of America,Carretera,Government,SCENARIO,1474.576416015625,20.0,10.0,0.1399999999999999,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,United States of America,Montana,Government,SCENARIO,1549.453125,350.0,260.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,United States of America,Paseo,Government,SCENARIO,1506.1884765625,7.0,5.0,0.05,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,United States of America,Paseo,Small Business,SCENARIO,1453.417236328125,300.0,250.0,0.04,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,United States of America,VTT,Channel Partners,SCENARIO,1691.597412109375,12.0,3.0,0.15,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-05-01,United States of America,Velo,Midmarket,SCENARIO,1549.4923095703125,15.0,10.0,0.1,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Amarilla,Government,SCENARIO,1755.8692626953125,11.994031470428649,6.92078133478025,0.0764057905451255,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Carretera,Midmarket,SCENARIO,1997.494873046875,15.0,10.0,0.06,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Carretera,Small Business,SCENARIO,2009.16162109375,300.0,250.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Montana,Channel Partners,SCENARIO,1843.30078125,12.0,3.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Montana,Government,SCENARIO,1526.239013671875,20.0,10.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Paseo,Channel Partners,SCENARIO,1778.8958740234375,12.0,3.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Paseo,Enterprise,SCENARIO,1493.1522216796875,125.0,120.0,0.13,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Paseo,Government,SCENARIO,1594.2525634765625,350.0,260.0,0.13,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Paseo,Small Business,SCENARIO,1480.162353515625,300.0,250.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,VTT,Enterprise,SCENARIO,1570.61572265625,125.0,120.0,0.13,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,VTT,Midmarket,SCENARIO,1572.4700927734375,15.0,10.0,0.06,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Canada,Velo,Government,SCENARIO,1479.1829833984375,246.6538359437218,183.1683036899389,0.1294869476777037,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Amarilla,Government,SCENARIO,1697.303466796875,14.991906765943671,8.07381029459372,0.0233837184193478,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Carretera,Midmarket,SCENARIO,1550.850341796875,15.0,10.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Carretera,Small Business,SCENARIO,1618.473388671875,300.0,250.0,0.07,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Montana,Channel Partners,SCENARIO,1714.7926025390625,12.0,3.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Montana,Government,SCENARIO,1651.6483154296875,20.0,10.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Paseo,Channel Partners,SCENARIO,1968.6015625,12.0,3.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Paseo,Enterprise,SCENARIO,1897.241455078125,125.0,120.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Paseo,Government,SCENARIO,1752.8543701171875,350.0,260.0,0.06,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Paseo,Small Business,SCENARIO,1520.25,300.0,250.0,0.07,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,VTT,Enterprise,SCENARIO,1827.06103515625,125.0,120.0,0.01,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,VTT,Midmarket,SCENARIO,1631.40625,15.0,10.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,France,Velo,Government,SCENARIO,1870.908447265625,198.0379746835443,147.0253164556962,0.0610961968680089,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Amarilla,Government,SCENARIO,1739.360107421875,20.0,10.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Carretera,Midmarket,SCENARIO,1711.17529296875,15.0,10.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Carretera,Small Business,SCENARIO,1374.6068115234375,300.0,250.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Montana,Channel Partners,SCENARIO,1480.7535400390625,12.0,3.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Paseo,Enterprise,SCENARIO,1690.923583984375,125.0,120.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Paseo,Government,SCENARIO,1432.49169921875,159.95784148397976,116.02866779089376,0.0057603710927204,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Paseo,Small Business,SCENARIO,1285.580078125,300.0,250.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,VTT,Enterprise,SCENARIO,1216.1963012695312,125.0,120.0,0.03,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,VTT,Government,SCENARIO,1417.4152954101562,7.0,5.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,VTT,Midmarket,SCENARIO,1274.7817749023438,15.0,10.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Velo,Channel Partners,SCENARIO,1612.0142822265625,12.0,3.0,0.0,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Germany,Velo,Government,SCENARIO,1555.851806640625,110.1872009569378,81.71351674641149,0.0035533264941677,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Mexico,Amarilla,Government,SCENARIO,1777.6817626953125,20.0,10.0,0.09,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Mexico,Amarilla,Small Business,SCENARIO,1363.104736328125,300.0,250.0,0.08,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Mexico,Carretera,Government,SCENARIO,1458.955810546875,350.0,260.0,0.12,,scenario_engine_v1
SCN_002,Germany VTT Q2 Volume Downside,FORECAST,2015-06-01,Mexico,Carretera,Midmarket,SCENARIO,1456.015380859375,15.0,10.0,0.0,,scenario_engine_v1
