scenario_id,scenario_name,base_version,period_date,country,product,segment,department,account,version,currency,source,amount
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,VTT,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,12384.969604492188
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,VTT,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,11022.622947998048
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,Velo,Channel Partners,,COGS,SCENARIO,USD,scenario_engine_v1,4438.6798095703125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,Velo,Channel Partners,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,710.18876953125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,Velo,Channel Partners,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,12605.850659179687
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,Velo,Channel Partners,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,17754.71923828125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,Velo,Channel Partners,,REVENUE,SCENARIO,USD,scenario_engine_v1,17044.53046875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,,,Finance & G&A,OPEX_GNA,SCENARIO,USD,scenario_opex_v1,71460.47757253404
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,,,Marketing,OPEX_MARKETING,SCENARIO,USD,scenario_opex_v1,93752.90539359355
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,,,Operations,OPEX_OPERATIONS,SCENARIO,USD,scenario_opex_v1,66646.97767004781
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,,,R&D,OPEX_RND,SCENARIO,USD,scenario_opex_v1,91533.5871420085
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,,,Sales,OPEX_SALES,SCENARIO,USD,scenario_opex_v1,100730.9217879792
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,,,,EBITDA,SCENARIO,USD,derived_scenario_v1,-234253.30353955177
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-03-01,United States of America,,,,OPEX_TOTAL,SCENARIO,USD,scenario_opex_v1,424124.8695661631
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Amarilla,Channel Partners,,COGS,SCENARIO,USD,scenario_engine_v1,4684.37548828125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Amarilla,Channel Partners,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,1873.7501953125002
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Amarilla,Channel Partners,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,12179.37626953125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Amarilla,Channel Partners,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,18737.501953125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Amarilla,Channel Partners,,REVENUE,SCENARIO,USD,scenario_engine_v1,16863.7517578125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Carretera,Enterprise,,COGS,SCENARIO,USD,scenario_engine_v1,192227.0361328125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Carretera,Enterprise,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,4004.7299194335938
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Carretera,Enterprise,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,4004.7299194335938
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Carretera,Enterprise,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,200236.4959716797
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Carretera,Enterprise,,REVENUE,SCENARIO,USD,scenario_engine_v1,196231.7660522461
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Montana,Small Business,,COGS,SCENARIO,USD,scenario_engine_v1,374388.6413574219
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Montana,Small Business,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,40433.97326660156
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Montana,Small Business,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,34443.75500488281
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Montana,Small Business,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,449266.36962890625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Montana,Small Business,,REVENUE,SCENARIO,USD,scenario_engine_v1,408832.3963623047
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Government,,COGS,SCENARIO,USD,scenario_engine_v1,8214.268188476562
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,1724.996319580078
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,1560.7109558105476
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,11499.975463867188
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,9774.97914428711
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Midmarket,,COGS,SCENARIO,USD,scenario_engine_v1,10087.206420898438
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Midmarket,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,2269.6214447021484
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Midmarket,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,2773.9817657470703
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Midmarket,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,15130.809631347656
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Paseo,Midmarket,,REVENUE,SCENARIO,USD,scenario_engine_v1,12861.188186645508
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,VTT,Government,,COGS,SCENARIO,USD,scenario_engine_v1,396541.259765625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,VTT,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,5338.055419921875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,VTT,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,131926.22680664062
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,VTT,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,533805.5419921875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,VTT,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,528467.4865722656
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Velo,Government,,COGS,SCENARIO,USD,scenario_engine_v1,16071.246337890625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Velo,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,964.2747802734375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Velo,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,15106.971557617188
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Velo,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,32142.49267578125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,Velo,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,31178.217895507812
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,,,Finance & G&A,OPEX_GNA,SCENARIO,USD,scenario_opex_v1,59376.26019098192
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,,,Marketing,OPEX_MARKETING,SCENARIO,USD,scenario_opex_v1,74713.39862195251
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,,,Operations,OPEX_OPERATIONS,SCENARIO,USD,scenario_opex_v1,53555.38209919797
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,,,R&D,OPEX_RND,SCENARIO,USD,scenario_opex_v1,72348.49798720083
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,,,Sales,OPEX_SALES,SCENARIO,USD,scenario_opex_v1,77394.4295906473
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,,,,EBITDA,SCENARIO,USD,derived_scenario_v1,-135392.21621031742
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Canada,,,,OPEX_TOTAL,SCENARIO,USD,scenario_opex_v1,337387.9684899805
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Carretera,Enterprise,,COGS,SCENARIO,USD,scenario_engine_v1,232100.80078125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Carretera,Enterprise,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,7253.1500244140625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Carretera,Enterprise,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,2417.7166748046875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Carretera,Enterprise,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,241771.66748046875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Carretera,Enterprise,,REVENUE,SCENARIO,USD,scenario_engine_v1,234518.5174560547
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Montana,Small Business,,COGS,SCENARIO,USD,scenario_engine_v1,436628.72314453125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Montana,Small Business,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,62874.5361328125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Montana,Small Business,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,24451.20849609375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Montana,Small Business,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,523954.4677734375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Montana,Small Business,,REVENUE,SCENARIO,USD,scenario_engine_v1,461079.931640625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Government,,COGS,SCENARIO,USD,scenario_engine_v1,8338.150634765625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,1284.075197753905
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,2051.1850561523443
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,11673.410888671875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,10389.33569091797
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Midmarket,,COGS,SCENARIO,USD,scenario_engine_v1,21792.21923828125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Midmarket,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,1961.2997314453094
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Midmarket,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,8934.809887695315
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Midmarket,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,32688.328857421875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Paseo,Midmarket,,REVENUE,SCENARIO,USD,scenario_engine_v1,30727.029125976565
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Channel Partners,,COGS,SCENARIO,USD,scenario_engine_v1,5418.3577880859375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Channel Partners,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,1517.1401806640602
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Channel Partners,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,14737.933183593752
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Channel Partners,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,21673.43115234375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Channel Partners,,REVENUE,SCENARIO,USD,scenario_engine_v1,20156.29097167969
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Government,,COGS,SCENARIO,USD,scenario_engine_v1,406401.5185546875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,43766.3173828125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,96911.13134765625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,547078.9672851562
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,VTT,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,503312.64990234375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Velo,Government,,COGS,SCENARIO,USD,scenario_engine_v1,17323.865966796875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Velo,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,346.4773193359375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Velo,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,16977.38864746094
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Velo,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,34647.73193359375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,Velo,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,34301.254614257814
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,,,Finance & G&A,OPEX_GNA,SCENARIO,USD,scenario_opex_v1,64719.94219010717
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,,,Marketing,OPEX_MARKETING,SCENARIO,USD,scenario_opex_v1,90150.72375070048
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,,,Operations,OPEX_OPERATIONS,SCENARIO,USD,scenario_opex_v1,59658.27379939208
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,,,R&D,OPEX_RND,SCENARIO,USD,scenario_opex_v1,79138.675416407
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,,,Sales,OPEX_SALES,SCENARIO,USD,scenario_opex_v1,88427.59439605862
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,,,,EBITDA,SCENARIO,USD,derived_scenario_v1,-215613.83625920833
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,France,,,,OPEX_TOTAL,SCENARIO,USD,scenario_opex_v1,382095.20955266536
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Amarilla,Enterprise,,COGS,SCENARIO,USD,scenario_engine_v1,185141.513671875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Amarilla,Enterprise,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,0.0
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Amarilla,Enterprise,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,7714.229736328125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Amarilla,Enterprise,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,192855.74340820312
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Amarilla,Enterprise,,REVENUE,SCENARIO,USD,scenario_engine_v1,192855.74340820312
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Carretera,Government,,COGS,SCENARIO,USD,scenario_engine_v1,13696.365966796875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Carretera,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,821.7819580078125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Carretera,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,12874.584008789061
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Carretera,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,27392.73193359375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Carretera,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,26570.949975585936
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Montana,Government,,COGS,SCENARIO,USD,scenario_engine_v1,440967.83935546875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Montana,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,83105.4774169922
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Montana,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,69537.23620605469
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Montana,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,593610.5529785156
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Montana,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,510505.07556152344
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Government,,COGS,SCENARIO,USD,scenario_engine_v1,7578.7493896484375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,848.819931640625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,2182.6798242187506
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,10610.249145507812
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,9761.429213867188
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Small Business,,COGS,SCENARIO,USD,scenario_engine_v1,374577.3620605469
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Small Business,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,17979.71337890625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Small Business,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,56935.759033203125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Small Business,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,449492.83447265625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Paseo,Small Business,,REVENUE,SCENARIO,USD,scenario_engine_v1,431513.12109375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,VTT,Channel Partners,,COGS,SCENARIO,USD,scenario_engine_v1,5023.13232421875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,VTT,Channel Partners,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,0.0
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,VTT,Channel Partners,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,15069.39697265625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,VTT,Channel Partners,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,20092.529296875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,VTT,Channel Partners,,REVENUE,SCENARIO,USD,scenario_engine_v1,20092.529296875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Velo,Midmarket,,COGS,SCENARIO,USD,scenario_engine_v1,11989.2578125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Velo,Midmarket,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,1798.388671875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Velo,Midmarket,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,4196.240234375
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Velo,Midmarket,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,17983.88671875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,Velo,Midmarket,,REVENUE,SCENARIO,USD,scenario_engine_v1,16185.498046875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,,,Finance & G&A,OPEX_GNA,SCENARIO,USD,scenario_opex_v1,61899.504893560035
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,,,Marketing,OPEX_MARKETING,SCENARIO,USD,scenario_opex_v1,80502.1619832767
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,,,Operations,OPEX_OPERATIONS,SCENARIO,USD,scenario_opex_v1,57657.06463594598
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,,,R&D,OPEX_RND,SCENARIO,USD,scenario_opex_v1,75819.1067304037
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,,,Sales,OPEX_SALES,SCENARIO,USD,scenario_opex_v1,83332.28937146522
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,,,,EBITDA,SCENARIO,USD,derived_scenario_v1,-190700.0015990266
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Germany,,,,OPEX_TOTAL,SCENARIO,USD,scenario_opex_v1,359210.12761465163
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Amarilla,Enterprise,,COGS,SCENARIO,USD,scenario_engine_v1,205864.0869140625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Amarilla,Enterprise,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,8577.670288085938
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Amarilla,Enterprise,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,0.0
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Amarilla,Enterprise,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,214441.75720214844
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Amarilla,Enterprise,,REVENUE,SCENARIO,USD,scenario_engine_v1,205864.0869140625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Carretera,Government,,COGS,SCENARIO,USD,scenario_engine_v1,14955.6298828125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Carretera,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,4187.576367187497
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Carretera,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,10768.053515625004
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Carretera,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,29911.259765625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Carretera,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,25723.683398437504
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Montana,Government,,COGS,SCENARIO,USD,scenario_engine_v1,374357.88330078125
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Montana,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,30236.598266601562
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Montana,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,99348.82287597656
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Montana,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,503943.3044433594
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Montana,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,473706.7061767578
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Paseo,Government,,COGS,SCENARIO,USD,scenario_engine_v1,6989.527587890625
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Paseo,Government,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,1467.8007934570312
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Paseo,Government,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,1328.0102416992195
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Paseo,Government,,GROSS_SALES,SCENARIO,USD,scenario_engine_v1,9785.338623046875
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Paseo,Government,,REVENUE,SCENARIO,USD,scenario_engine_v1,8317.537829589844
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Paseo,Small Business,,COGS,SCENARIO,USD,scenario_engine_v1,362756.8054199219
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Paseo,Small Business,,DISCOUNT,SCENARIO,USD,scenario_engine_v1,21765.408325195312
SCN_001,Canada Paseo Q1 Price Increase,FORECAST,2015-04-01,Mexico,Paseo,Small Business,,GROSS_PROFIT,SCENARIO,USD,scenario_engine_v1,50785.95275878906
